"incident_key","occur_date","occur_time","boro","loc_of_occur_desc","precinct","jurisdiction_code","loc_classfctn_desc","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude","geocoded_column"
"235962609","2021-11-05T00:00:00.000","19:55:00","BRONX",,"46","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","1009602","247516","40.84602119700002","-73.90836994699998","POINT (-73.90836994699998 40.84602119700002)"
"235962610","2021-11-05T00:00:00.000","20:22:00","BRONX",,"40","0",,,"false","18-24","F","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1010711","235109","40.81196429100004","-73.90441054799999","POINT (-73.90441054799999 40.81196429100004)"
"235943069","2021-11-05T00:00:00.000","23:05:00","BROOKLYN",,"75","0",,,"true",,,,"25-44","M","BLACK","1014207","185452","40.67565718100008","-73.89200234699997","POINT (-73.89200234699997 40.67565718100008)"
"235964022","2021-11-05T00:00:00.000","22:10:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","1007170","179259","40.65867979500007","-73.91739273499996","POINT (-73.91739273499996 40.65867979500007)"
"235913273","2021-11-05T00:00:00.000","01:30:00","BRONX",,"48","0",,"MULTI DWELL - APT BUILD","true","18-24","M","WHITE HISPANIC","25-44","M","BLACK","1017013","244932","40.83890449000006","-73.88159650399997","POINT (-73.88159650399997 40.83890449000006)"
"235906916","2021-11-04T00:00:00.000","17:59:00","BRONX",,"50","0",,,"false","25-44","M","BLACK","25-44","F","BLACK HISPANIC","1008944","257887","40.874488327000044","-73.91070999299995","POINT (-73.91070999299995 40.874488327000044)"
"235857195","2021-11-03T00:00:00.000","05:00:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","999980","176498","40.65111714500005","-73.94331350299996","POINT (-73.94331350299996 40.65111714500005)"
"235857196","2021-11-03T00:00:00.000","02:25:00","MANHATTAN",,"25","0",,,"false","18-24","M","BLACK","25-44","M","WHITE HISPANIC","1002572","231625","40.802422302000025","-73.93382234599994","POINT (-73.93382234599994 40.802422302000025)"
"235857196","2021-11-03T00:00:00.000","02:25:00","MANHATTAN",,"25","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1002572","231625","40.802422302000025","-73.93382234599994","POINT (-73.93382234599994 40.802422302000025)"
"235857196","2021-11-03T00:00:00.000","02:25:00","MANHATTAN",,"25","0",,,"false","18-24","M","BLACK","25-44","F","BLACK","1002572","231625","40.802422302000025","-73.93382234599994","POINT (-73.93382234599994 40.802422302000025)"
"235840025","2021-11-02T00:00:00.000","19:20:00","QUEENS",,"107","0",,"MULTI DWELL - PUBLIC HOUS","true","18-24","M","BLACK","45-64","M","BLACK","1036732","207396","40.73578327800004","-73.81062580299994","POINT (-73.81062580299994 40.73578327800004)"
"235839217","2021-11-02T00:00:00.000","09:06:00","BRONX",,"52","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1014487","254336","40.86472467400005","-73.89068300599996","POINT (-73.89068300599996 40.86472467400005)"
"235839217","2021-11-02T00:00:00.000","09:06:00","BRONX",,"52","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC","1014487","254336","40.86472467400005","-73.89068300599996","POINT (-73.89068300599996 40.86472467400005)"
"235801034","2021-11-01T00:00:00.000","19:39:00","MANHATTAN",,"24","2",,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","25-44","M","BLACK","994327","230100","40.79824984200008","-73.96360558899994","POINT (-73.96360558899994 40.79824984200008)"
"235801033","2021-11-01T00:00:00.000","17:30:00","MANHATTAN",,"25","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK HISPANIC","1001769","234797","40.811130194000036","-73.93671450599999","POINT (-73.93671450599999 40.811130194000036)"
"235742975","2021-10-31T00:00:00.000","04:20:00","QUEENS",,"105","0",,,"false",,,,"25-44","M","BLACK","1058977","192998","40.696104424000055","-73.73051737399999","POINT (-73.73051737399999 40.696104424000055)"
"235742976","2021-10-31T00:00:00.000","00:22:00","BRONX",,"47","0",,,"false",,,,"25-44","M","WHITE HISPANIC","1024006","266909","40.89919586500002","-73.85619357099996","POINT (-73.85619357099996 40.89919586500002)"
"235757726","2021-10-31T00:00:00.000","14:24:00","BROOKLYN",,"79","0",,,"false","25-44","M","BLACK","45-64","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"235740735","2021-10-31T00:00:00.000","00:50:00","BRONX",,"49","0",,,"true",,,,"45-64","F","WHITE HISPANIC","1023113","256116","40.86957646700006","-73.85948640399994","POINT (-73.85948640399994 40.86957646700006)"
"235736470","2021-10-31T00:00:00.000","02:18:00","BROOKLYN",,"83","0",,,"false",,,,"18-24","M","ASIAN / PACIFIC ISLANDER","1006821","194383","40.70019263300003","-73.91859995399994","POINT (-73.91859995399994 40.70019263300003)"
"235740735","2021-10-31T00:00:00.000","00:50:00","BRONX",,"49","0",,,"false",,,,"45-64","F","WHITE HISPANIC","1023113","256116","40.86957646700006","-73.85948640399994","POINT (-73.85948640399994 40.86957646700006)"
"235740735","2021-10-31T00:00:00.000","00:50:00","BRONX",,"49","0",,,"false",,,,"18-24","M","WHITE HISPANIC","1023113","256116","40.86957646700006","-73.85948640399994","POINT (-73.85948640399994 40.86957646700006)"
"235757726","2021-10-31T00:00:00.000","14:24:00","BROOKLYN",,"79","0",,,"true","25-44","M","BLACK","45-64","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"235740735","2021-10-31T00:00:00.000","00:50:00","BRONX",,"49","0",,,"true",,,,"18-24","M","WHITE HISPANIC","1023113","256116","40.86957646700006","-73.85948640399994","POINT (-73.85948640399994 40.86957646700006)"
"235757726","2021-10-31T00:00:00.000","14:24:00","BROOKLYN",,"79","0",,,"true","25-44","M","BLACK","18-24","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"235765523","2021-10-31T00:00:00.000","03:52:00","MANHATTAN",,"32","0",,,"true","25-44","M","BLACK","45-64","M","BLACK HISPANIC","1001091","240445","40.82663368200008","-73.93914958999993","POINT (-73.93914958999993 40.82663368200008)"
"235740735","2021-10-31T00:00:00.000","00:50:00","BRONX",,"49","0",,,"false",,,,"18-24","M","BLACK","1023113","256116","40.86957646700006","-73.85948640399994","POINT (-73.85948640399994 40.86957646700006)"
"235740735","2021-10-31T00:00:00.000","00:50:00","BRONX",,"49","0",,,"true",,,,"18-24","M","BLACK","1023113","256116","40.86957646700006","-73.85948640399994","POINT (-73.85948640399994 40.86957646700006)"
"235765522","2021-10-31T00:00:00.000","23:10:00","MANHATTAN",,"30","0",,,"true",,,,"18-24","M","BLACK","999920","239289","40.82346294600006","-73.94338348199994","POINT (-73.94338348199994 40.82346294600006)"
"235765521","2021-10-31T00:00:00.000","13:27:00","BROOKLYN",,"79","0",,,"false",,,,"45-64","M","BLACK","998089","194233","40.69979888100005","-73.95009189499996","POINT (-73.95009189499996 40.69979888100005)"
"235757726","2021-10-31T00:00:00.000","14:24:00","BROOKLYN",,"79","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1000382","192387","40.69472815800003","-73.94182674699994","POINT (-73.94182674699994 40.69472815800003)"
"235765520","2021-10-31T00:00:00.000","12:30:00","QUEENS",,"103","0",,,"false",,,,"45-64","M","BLACK","1042236","195714","40.703684714000076","-73.79086591999999","POINT (-73.79086591999999 40.703684714000076)"
"235740736","2021-10-30T00:00:00.000","23:56:00","BRONX",,"45","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK HISPANIC","25-44","M","BLACK","1032218","239444","40.82377203300007","-73.82668524399996","POINT (-73.82668524399996 40.82377203300007)"
"235734508","2021-10-30T00:00:00.000","00:10:00","QUEENS",,"101","0",,,"false",,,,"25-44","M","BLACK","1044821","156440","40.59586912100008","-73.78189543199994","POINT (-73.78189543199994 40.59586912100008)"
"235765524","2021-10-30T00:00:00.000","17:40:00","BROOKLYN",,"83","0",,,"true","<18","M","ASIAN / PACIFIC ISLANDER","25-44","M","WHITE HISPANIC","1006404","194694","40.701047309000046","-73.92010282599993","POINT (-73.92010282599993 40.701047309000046)"
"235740736","2021-10-30T00:00:00.000","23:56:00","BRONX",,"45","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK","1032218","239444","40.82377203300007","-73.82668524399996","POINT (-73.82668524399996 40.82377203300007)"
"235637133","2021-10-28T00:00:00.000","21:10:00","BROOKLYN",,"88","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","991504","192125","40.69402075800008","-73.97384258299998","POINT (-73.97384258299998 40.69402075800008)"
"236105014","2021-10-28T00:00:00.000","20:44:00","BRONX",,"40","0",,,"false",,,,"25-44","F","BLACK HISPANIC","1010330","236424","40.81557473000004","-73.90578180799997","POINT (-73.90578180799997 40.81557473000004)"
"235636164","2021-10-28T00:00:00.000","12:38:00","BRONX",,"42","2",,"MULTI DWELL - PUBLIC HOUS","false","18-24","F","BLACK","18-24","F","BLACK","1012335","240637","40.82713207300003","-73.89852068599998","POINT (-73.89852068599998 40.82713207300003)"
"235636167","2021-10-28T00:00:00.000","20:38:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1005947","235372","40.81269913700004","-73.92161973599997","POINT (-73.92161973599997 40.81269913700004)"
"235637134","2021-10-28T00:00:00.000","23:55:00","BROOKLYN",,"73","0",,"MULTI DWELL - APT BUILD","true","25-44","M","BLACK","25-44","M","BLACK","1008795","178153","40.65563971300003","-73.91153990699996","POINT (-73.91153990699996 40.65563971300003)"
"236105014","2021-10-28T00:00:00.000","20:44:00","BRONX",,"40","0",,,"false",,,,"18-24","M","BLACK HISPANIC","1010330","236424","40.81557473000004","-73.90578180799997","POINT (-73.90578180799997 40.81557473000004)"
"235636165","2021-10-28T00:00:00.000","15:45:00","MANHATTAN",,"20","0",,,"false",,,,"65+","M","WHITE","988802","222923","40.77855547000007","-73.98356551099994","POINT (-73.98356551099994 40.77855547000007)"
"235636166","2021-10-28T00:00:00.000","17:04:00","BROOKLYN",,"77","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","997362","185492","40.675807948000056","-73.95273078699995","POINT (-73.95273078699995 40.675807948000056)"
"235590827","2021-10-27T00:00:00.000","08:40:00","BROOKLYN",,"71","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","996482","182781","40.668368119000036","-73.95590823299993","POINT (-73.95590823299993 40.668368119000036)"
"235561780","2021-10-27T00:00:00.000","08:32:00","BROOKLYN",,"73","0",,,"true",,,,"25-44","M","BLACK","1010094","183246","40.66961517100003","-73.90683872199997","POINT (-73.90683872199997 40.66961517100003)"
"235543653","2021-10-26T00:00:00.000","15:22:00","MANHATTAN",,"32","0",,,"true","18-24","M","BLACK","<18","M","BLACK","1000193","235062","40.81186053000005","-73.94240713599999","POINT (-73.94240713599999 40.81186053000005)"
"235501098","2021-10-25T00:00:00.000","21:28:00","BRONX",,"44","0",,,"false",,,,"25-44","M","BLACK","1003425","241885","40.83058131100006","-73.93071199799994","POINT (-73.93071199799994 40.83058131100006)"
"235462109","2021-10-25T00:00:00.000","03:39:00","BROOKLYN",,"81","0",,"MULTI DWELL - APT BUILD","false",,,,"18-24","M","BLACK","1005081","189004","40.68543279100004","-73.92489183099997","POINT (-73.92489183099997 40.68543279100004)"
"235498960","2021-10-25T00:00:00.000","19:25:00","QUEENS",,"106","0",,,"false","45-64","M","WHITE","25-44","M","BLACK HISPANIC","1023177","184195","40.67217210500007","-73.85967157499994","POINT (-73.85967157499994 40.67217210500007)"
"235498961","2021-10-25T00:00:00.000","16:57:00","MANHATTAN",,"13","1",,,"false","25-44","M","BLACK","25-44","M","WHITE","986546","207135","40.73522230400005","-73.99171665499993","POINT (-73.99171665499993 40.73522230400005)"
"235457028","2021-10-24T00:00:00.000","20:49:00","BRONX",,"46","0",,,"true","18-24","M","WHITE HISPANIC","18-24","M","BLACK","1012088","251301","40.85640240700008","-73.89936891599997","POINT (-73.89936891599997 40.85640240700008)"
"235457029","2021-10-24T00:00:00.000","19:15:00","BRONX",,"40","0",,,"false",,,,"18-24","M","BLACK","1009529","234973","40.811594470000045","-73.90868105599996","POINT (-73.90868105599996 40.811594470000045)"
"235457028","2021-10-24T00:00:00.000","20:49:00","BRONX",,"46","0",,,"true","<18","M","WHITE HISPANIC","18-24","M","BLACK","1012088","251301","40.85640240700008","-73.89936891599997","POINT (-73.89936891599997 40.85640240700008)"
"235457028","2021-10-24T00:00:00.000","20:49:00","BRONX",,"46","0",,,"true","18-24","M","BLACK","18-24","M","BLACK","1012088","251301","40.85640240700008","-73.89936891599997","POINT (-73.89936891599997 40.85640240700008)"
"235423768","2021-10-24T00:00:00.000","01:29:00","QUEENS",,"101","0",,,"false",,,,"25-44","M","BLACK","1047825","156482","40.59596336300007","-73.77107818399996","POINT (-73.77107818399996 40.59596336300007)"
"235423767","2021-10-23T00:00:00.000","23:54:00","BROOKLYN",,"75","0",,,"false","25-44","M","BLACK","25-44","F","BLACK","1011807","185445","40.67564576400008","-73.90065469699994","POINT (-73.90065469699994 40.67564576400008)"
"235426483","2021-10-23T00:00:00.000","02:04:00","BRONX",,"40","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","WHITE HISPANIC","1007986","232412","40.80456951600007","-73.91426419499999","POINT (-73.91426419499999 40.80456951600007)"
"235457030","2021-10-23T00:00:00.000","02:09:00","BRONX",,"43","0",,"MULTI DWELL - PUBLIC HOUS","true","25-44","M","BLACK","25-44","M","WHITE HISPANIC","1017215","240131","40.82572638400006","-73.880890073","POINT (-73.880890073 40.82572638400006)"
"235426482","2021-10-23T00:00:00.000","16:49:00","BROOKLYN",,"81","0",,,"false",,,,"25-44","M","BLACK","1001614","186927","40.679739379000075","-73.93739801899994","POINT (-73.93739801899994 40.679739379000075)"
"235428525","2021-10-22T00:00:00.000","23:10:00","BROOKLYN",,"73","0",,,"false",,,,"45-64","M","BLACK","1009319","178260","40.65593193700005","-73.90965098599996","POINT (-73.90965098599996 40.65593193700005)"
"235428525","2021-10-22T00:00:00.000","23:10:00","BROOKLYN",,"73","0",,,"false",,,,"25-44","M","BLACK","1009319","178260","40.65593193700005","-73.90965098599996","POINT (-73.90965098599996 40.65593193700005)"
"235317452","2021-10-22T00:00:00.000","03:53:00","BROOKLYN",,"73","0",,,"false",,,,"25-44","M","BLACK","1006140","182816","40.66844557600007","-73.92109353099994","POINT (-73.92109353099994 40.66844557600007)"
"235311985","2021-10-22T00:00:00.000","01:10:00","STATEN ISLAND",,"120","2",,"MULTI DWELL - PUBLIC HOUS","true",,,,"25-44","M","WHITE HISPANIC","961473","165575","40.62112051600008","-74.08204855099996","POINT (-74.08204855099996 40.62112051600008)"
"235428526","2021-10-22T00:00:00.000","22:22:00","BRONX",,"48","0",,,"false",,,,"25-44","M","BLACK","1013704","248182","40.84783644000004","-73.89354088999994","POINT (-73.89354088999994 40.84783644000004)"
"235428527","2021-10-22T00:00:00.000","18:46:00","BRONX",,"52","0",,,"false","<18","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC","1018438","259932","40.880069548000044","-73.87637007799998","POINT (-73.87637007799998 40.880069548000044)"
"235428527","2021-10-22T00:00:00.000","18:46:00","BRONX",,"52","0",,,"false","18-24","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC","1018438","259932","40.880069548000044","-73.87637007799998","POINT (-73.87637007799998 40.880069548000044)"
"235259980","2021-10-21T00:00:00.000","00:11:00","BROOKLYN",,"67","0",,,"false",,,,"25-44","M","BLACK","1001402","176952","40.652360636000026","-73.93818773099997","POINT (-73.93818773099997 40.652360636000026)"
"235302695","2021-10-21T00:00:00.000","13:52:00","BRONX",,"40","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1008582","233339","40.80711225300007","-73.91210801499993","POINT (-73.91210801499993 40.80711225300007)"
"235259979","2021-10-21T00:00:00.000","02:29:00","BROOKLYN",,"70","0",,"MULTI DWELL - APT BUILD","false","45-64","M","BLACK","25-44","M","BLACK","995957","177431","40.653684258000055","-73.95781001099994","POINT (-73.95781001099994 40.653684258000055)"
"235289907","2021-10-21T00:00:00.000","10:30:00","BROOKLYN",,"70","0",,,"false",,,,"25-44","M","BLACK","998880","170274","40.63403548700006","-73.94729118999999","POINT (-73.94729118999999 40.63403548700006)"
"235259981","2021-10-21T00:00:00.000","01:10:00","MANHATTAN",,"32","0",,,"false",,,,"25-44","M","BLACK","1001339","236103","40.81471564200007","-73.93826454499998","POINT (-73.93826454499998 40.81471564200007)"
"235246198","2021-10-20T00:00:00.000","02:30:00","BRONX",,"44","0",,,"false","25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC","1007801","245976","40.841799335000076","-73.91488483099994","POINT (-73.91488483099994 40.841799335000076)"
"235246199","2021-10-20T00:00:00.000","18:40:00","BRONX",,"40","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1010563","235780","40.813806440000064","-73.90494257099994","POINT (-73.90494257099994 40.813806440000064)"
"235264966","2021-10-19T00:00:00.000","19:25:00","MANHATTAN",,"26","0",,,"false","<18","M","BLACK","18-24","M","BLACK","996434","235757","40.813774094000046","-73.95598531299999","POINT (-73.95598531299999 40.813774094000046)"
"235208442","2021-10-19T00:00:00.000","15:15:00","BRONX",,"42","2",,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","M","BLACK","1010213","242826","40.833146740000075","-73.90617972499997","POINT (-73.90617972499997 40.833146740000075)"
"235208443","2021-10-19T00:00:00.000","16:05:00","BROOKLYN",,"77","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1003812","183893","40.67140715000005","-73.92948225299993","POINT (-73.92948225299993 40.67140715000005)"
"235264966","2021-10-19T00:00:00.000","19:25:00","MANHATTAN",,"26","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","996434","235757","40.813774094000046","-73.95598531299999","POINT (-73.95598531299999 40.813774094000046)"
"235199581","2021-10-19T00:00:00.000","14:50:00","QUEENS",,"103","0",,,"true",,,,"18-24","M","BLACK","1040386","196504","40.70586500300004","-73.79753162399999","POINT (-73.79753162399999 40.70586500300004)"
"235160155","2021-10-18T00:00:00.000","18:35:00","BROOKLYN",,"73","0",,,"false",,,,"25-44","M","BLACK","1008322","178529","40.65667304900006","-73.91324328199995","POINT (-73.91324328199995 40.65667304900006)"
"235160157","2021-10-18T00:00:00.000","13:05:00","BRONX",,"41","0",,,"false",,,,"18-24","M","BLACK","1014642","240068","40.82556269400004","-73.89018728699995","POINT (-73.89018728699995 40.82556269400004)"
"235160156","2021-10-18T00:00:00.000","16:28:00","BRONX",,"42","0",,,"false","18-24","M","BLACK","18-24","M","BLACK HISPANIC","1011517","244719","40.83833854700004","-73.901459807","POINT (-73.901459807 40.83833854700004)"
"235091846","2021-10-17T00:00:00.000","00:57:00","BRONX",,"47","0",,,"false","18-24","M","BLACK","45-64","M","BLACK","1025503","259767","40.879586479000075","-73.85082253299998","POINT (-73.85082253299998 40.879586479000075)"
"235116950","2021-10-17T00:00:00.000","14:02:00","BRONX",,"49","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1019677","245233","40.839720362000044","-73.87196727499997","POINT (-73.87196727499997 40.839720362000044)"
"235109330","2021-10-17T00:00:00.000","05:30:00","BROOKLYN",,"67","0",,,"true",,,,"25-44","M","BLACK","1003701","178532","40.65669263900003","-73.92989786299995","POINT (-73.92989786299995 40.65669263900003)"
"235116949","2021-10-17T00:00:00.000","16:55:00","BRONX",,"44","0",,,"false",,,,"25-44","M","BLACK","1007530","244009","40.836401212000055","-73.91587109099999","POINT (-73.91587109099999 40.836401212000055)"
"235116948","2021-10-17T00:00:00.000","20:23:00","BRONX",,"44","0",,,"false",,,,"45-64","M","WHITE HISPANIC","1004753","240160","40.82584369800003","-73.92591850199994","POINT (-73.92591850199994 40.82584369800003)"
"235088037","2021-10-16T00:00:00.000","05:40:00","BRONX",,"43","0",,,"false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC","1017347","241611","40.82978806500005","-73.88040582099995","POINT (-73.88040582099995 40.82978806500005)"
"235088036","2021-10-16T00:00:00.000","14:37:00","MANHATTAN",,"32","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","998471","235717","40.81366126200004","-73.94862649599996","POINT (-73.94862649599996 40.81366126200004)"
"235088038","2021-10-16T00:00:00.000","01:32:00","BRONX",,"44","0",,,"false",,,,"25-44","M","BLACK","1007675","242092","40.83113921800003","-73.91535377699995","POINT (-73.91535377699995 40.83113921800003)"
"235088039","2021-10-16T00:00:00.000","06:13:00","BROOKLYN",,"79","0",,,"false",,,,"25-44","M","BLACK","998237","187028","40.68002258100006","-73.94957309899996","POINT (-73.94957309899996 40.68002258100006)"
"235033374","2021-10-15T00:00:00.000","20:30:00","MANHATTAN",,"7","0",,,"true",,,,"18-24","M","WHITE HISPANIC","987969","200865","40.71801219200007","-73.98658542399994","POINT (-73.98658542399994 40.71801219200007)"
"235088798","2021-10-15T00:00:00.000","00:30:00","BROOKLYN",,"67","0",,,"false",,,,"<18","M","BLACK","1005324","178328","40.65612899000007","-73.92404902899995","POINT (-73.92404902899995 40.65612899000007)"
"235086142","2021-10-15T00:00:00.000","21:55:00","BROOKLYN",,"60","0",,,"false","18-24","M","BLACK","18-24","M","BLACK","983796","149516","40.57707107300007","-74.00163575499994","POINT (-74.00163575499994 40.57707107300007)"
"235088797","2021-10-15T00:00:00.000","02:17:00","BROOKLYN",,"63","0",,,"false",,,,"18-24","M","BLACK","1004378","166877","40.62470065300005","-73.92749264899999","POINT (-73.92749264899999 40.62470065300005)"
"235086141","2021-10-15T00:00:00.000","22:10:00","BROOKLYN",,"69","2",,"MULTI DWELL - PUBLIC HOUS","true","18-24","M","BLACK","18-24","M","BLACK","1015306","170597","40.634879695000045","-73.88810871099997","POINT (-73.88810871099997 40.634879695000045)"
"235088340","2021-10-15T00:00:00.000","16:17:00","BRONX",,"43","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"18-24","M","BLACK","1021189","239209","40.82318003200004","-73.86653604299994","POINT (-73.86653604299994 40.82318003200004)"
"235088340","2021-10-15T00:00:00.000","16:17:00","BRONX",,"43","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"45-64","M","BLACK","1021189","239209","40.82318003200004","-73.86653604299994","POINT (-73.86653604299994 40.82318003200004)"
"235033374","2021-10-15T00:00:00.000","20:30:00","MANHATTAN",,"7","0",,,"false",,,,"18-24","M","WHITE HISPANIC","987969","200865","40.71801219200007","-73.98658542399994","POINT (-73.98658542399994 40.71801219200007)"
"235033374","2021-10-15T00:00:00.000","20:30:00","MANHATTAN",,"7","0",,,"true",,,,"<18","M","BLACK","987969","200865","40.71801219200007","-73.98658542399994","POINT (-73.98658542399994 40.71801219200007)"
"235033374","2021-10-15T00:00:00.000","20:30:00","MANHATTAN",,"7","0",,,"false",,,,"<18","M","BLACK","987969","200865","40.71801219200007","-73.98658542399994","POINT (-73.98658542399994 40.71801219200007)"
"234985333","2021-10-14T00:00:00.000","16:13:00","BROOKLYN",,"63","0",,,"false","18-24","M","BLACK","25-44","M","BLACK","1000667","167270","40.625787010000074","-73.94086013699997","POINT (-73.94086013699997 40.625787010000074)"
"234985330","2021-10-14T00:00:00.000","11:55:00","BRONX",,"44","0",,,"false",,,,"25-44","M","BLACK HISPANIC","1007072","239961","40.825291812000046","-73.91754000199995","POINT (-73.91754000199995 40.825291812000046)"
"234985333","2021-10-14T00:00:00.000","16:13:00","BROOKLYN",,"63","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1000667","167270","40.625787010000074","-73.94086013699997","POINT (-73.94086013699997 40.625787010000074)"
"234985335","2021-10-14T00:00:00.000","18:55:00","BRONX",,"43","0",,,"false",,,,"25-44","M","BLACK","1021084","243691","40.835482266000035","-73.86689081299994","POINT (-73.86689081299994 40.835482266000035)"
"234973159","2021-10-14T00:00:00.000","10:40:00","MANHATTAN",,"33","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","999124","244700","40.83831596500005","-73.94624754799997","POINT (-73.94624754799997 40.83831596500005)"
"234985331","2021-10-14T00:00:00.000","16:15:00","BROOKLYN",,"88","0",,,"false","<18","M","BLACK","<18","M","BLACK","992482","188981","40.68539034500003","-73.97031962999995","POINT (-73.97031962999995 40.68539034500003)"
"234973158","2021-10-14T00:00:00.000","09:57:00","MANHATTAN",,"32","0",,,"false","<18","M","BLACK","<18","M","BLACK","1000746","237029","40.817258380000055","-73.94040458099995","POINT (-73.94040458099995 40.817258380000055)"
"234985334","2021-10-14T00:00:00.000","16:50:00","BROOKLYN",,"69","0",,,"false",,,,"18-24","M","BLACK","1012873","171609","40.63766561400007","-73.89687034899998","POINT (-73.89687034899998 40.63766561400007)"
"234941204","2021-10-14T00:00:00.000","02:28:00","MANHATTAN",,"25","0",,,"true","25-44","M","BLACK","18-24","M","BLACK","1002188","230929","40.80051276000006","-73.93521121499998","POINT (-73.93521121499998 40.80051276000006)"
"234973159","2021-10-14T00:00:00.000","10:40:00","MANHATTAN",,"33","0",,,"false","18-24","M","WHITE HISPANIC","25-44","M","BLACK","999124","244700","40.83831596500005","-73.94624754799997","POINT (-73.94624754799997 40.83831596500005)"
"234928487","2021-10-13T00:00:00.000","22:40:00","BROOKLYN",,"73","2",,"MULTI DWELL - PUBLIC HOUS","false",,,,"25-44","M","BLACK","1010876","182683","40.668067545000035","-73.90402198699996","POINT (-73.90402198699996 40.668067545000035)"
"234928488","2021-10-13T00:00:00.000","15:01:00","MANHATTAN",,"32","0",,,"false","25-44","M","BLACK","18-24","M","BLACK","1002098","238549","40.821427723000056","-73.93551602499997","POINT (-73.93551602499997 40.821427723000056)"
"234930233","2021-10-13T00:00:00.000","17:55:00","BROOKLYN",,"62","0",,"PVT HOUSE","true","25-44","F","ASIAN / PACIFIC ISLANDER","18-24","F","ASIAN / PACIFIC ISLANDER","985186","161375","40.60962161500004","-73.99663036999993","POINT (-73.99663036999993 40.60962161500004)"
"234930232","2021-10-13T00:00:00.000","22:24:00","STATEN ISLAND",,"120","0",,,"false",,,,"18-24","M","BLACK","961645","164277","40.61755821700007","-74.08142462899998","POINT (-74.08142462899998 40.61755821700007)"
"234930233","2021-10-13T00:00:00.000","17:55:00","BROOKLYN",,"62","0",,"PVT HOUSE","false","25-44","F","ASIAN / PACIFIC ISLANDER","18-24","F","ASIAN / PACIFIC ISLANDER","985186","161375","40.60962161500004","-73.99663036999993","POINT (-73.99663036999993 40.60962161500004)"
"234928489","2021-10-13T00:00:00.000","12:10:00","QUEENS",,"105","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1055616","199072","40.71280379800004","-73.74257353099993","POINT (-73.74257353099993 40.71280379800004)"
"234881293","2021-10-12T00:00:00.000","20:43:00","BROOKLYN",,"75","0",,,"true",,,,"25-44","F","BLACK","1012831","183543","40.67042195700003","-73.89697110599997","POINT (-73.89697110599997 40.67042195700003)"
"234881292","2021-10-12T00:00:00.000","20:10:00","QUEENS",,"100","0",,,"false","25-44","M","BLACK","25-44","M","BLACK","1040051","155268","40.59268353900006","-73.79908101899997","POINT (-73.79908101899997 40.59268353900006)"
"234826525","2021-10-11T00:00:00.000","21:54:00","BRONX",,"46","0",,,"false",,,,"25-44","M","BLACK HISPANIC","1008648","250546","40.85434033400003","-73.91180702799994","POINT (-73.91180702799994 40.85434033400003)"
